year,trade_type,hs_code,hs_name,value_omr,section_code_2,section_name,bec_broad,hs8,hs_code_full,section_name_clean
1998,Export,1012110.0,Purebred Horses Of Arab breed,20300.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1012110,1012110,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,1019000.0,Live Mules And Hinnies,7.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1019000,1019000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,1022100.0,PureBred Cattle For Breeding,19350.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1022100,1022100,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,1029000.0,Live Bovine Animals Excl Cattle And Buffalo,16970.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1029000,1029000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,1042010.0,Live PureBred Breeding Goats,1220112.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1042010,1042010,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,1051100.0,Live Fowls Of The Species Gallus Domesticus Weighing 185 G Excl Turkeys And Guinea Fowls,277280.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1051100,1051100,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,1059990.0,Live Ducks Geese Excluding Tame Weighing More Than 185 G,45919.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1059990,1059990,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,1061100.0,Live Primates,4642045.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,1061100,1061100,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,2023090.0,Meat Of Bovine Animals Excluding Minced Meat Boneless Frozen Fit For Human Consumption,433296.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,2023090,2023090,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,2045011.0,Carcasses HalfCarcasses Of Goats Meat Fresh Or Chilled Fit Or Suitable For Human Consumption,2450.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,2045011,2045011,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,2050010.0,Meat Of Horses Fresh Chilled Or Frozen Fit Or Suitable For Human Consumption,500.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,2050010,2050010,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,2071200.0,Frozen Fowls Of The Species Gallus Domesticus Not Cut In Pieces,3230.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,2071200,2071200,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3021100.0,Fresh Or Chilled Trout Salmo Trutta Oncorhynchus Mykiss Oncorhynchus Clarki Oncorhynchus Aguabonita Oncorhynchus Gilae Oncorhynchus Apache And Oncorhynchus Chrysogaster,1248053.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3021100,3021100,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3033900.0,Frozen Flat Fish Pleuronectidae Bothidae Cynoglossidae Soleidae Scophthalmidae And Citharidae Excl Halibut Plaice Sole And Turbot,16324362.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3033900,3033900,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3045990.0,Other Fresh Or Chilled Meat Of fish,4820.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3045990,3045990,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3052000.0,Fish Livers And Roes Dried Smoked Salted Or In Brine,61930.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3052000,3052000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3053990.0,Other Of Fish fillets dried salted or in brine but not smoked,6500.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3053990,3053990,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3055100.0,Dried Cod Gadus Morhua Gadus Ogac Gadus Macrocephalus Even Salted Not Smoked Excl Fillets And Offal,456781.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3055100,3055100,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3055990.0,Other Of Dried fish other than edible fish offal whether or not salted but not smoked,480568.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3055990,3055990,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3061200.0,Frozen Lobsters Homarus Spp Even Smoked Whether In Shell Or Not Incl Lobsters In Shell Cooked By Steaming Or By Boiling In Water,303812.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3061200,3061200,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3061600.0,Frozen ColdWater Shrimps And Prawns Pandalus Spp Crangon Crangon Even Smoked Whether In Shell Or Not Incl Shrimps And Prawns In Shell Cooked By Steaming Or By Boiling In Water,13079.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3061600,3061600,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3073900.0,Mussels Mytilus Spp Perna Spp Smoked Frozen Dried Salted Or In Brine With Or Without Shell,1000.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3073900,3073900,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3074900.0,Other than Cuttle fish and squid,211840.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3074900,3074900,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,3079100.0,Other Live Fresh Or Chilled Molluscs including flours meals and pellets fit for human consumption Fit For Human Consumption,15270.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,3079100,3079100,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4014090.0,Other Of Milk and cream Of a fat content by weight exceeding 6 but not exceeding 10,9736.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4014090,4014090,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4021012.0,Milk Cream For Industrial Purposes containing at less than 75 milk Or Containing Added Sugar Or Other Sweetening Matter,3150.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4021012,4021012,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4022110.0,Milk Cream For Industrial Purposes Concentrated Not Containing Added Sugar Or Other Sweetening Matter In Powder Granules Or Other Solid Forms Of A Fat Content By Weight Exceeding 15,1081630.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4022110,4022110,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4029920.0,Cream Concentrated Containing Added Sugar Or Other Sweetening Matter Not In Powder Granules Or Other Solid Forms,1075306.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4029920,4029920,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4039020.0,Butter Milk,738481.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4039020,4039020,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4049000.0,Products Consisting Of Natural Milk Constituents Whether Or Not Sweetened NES,225.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4049000,4049000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4051000.0,Butter Excl Dehydrated Butter And Ghee,1165529.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4051000,4051000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4052000.0,Dairy Spreads Of A Fat Content By Weight Of 39 But 80,197192.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4052000,4052000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4059000.0,Fats And Oils Derived From Milk And Dehydrated Butter And Ghee Excl Natural Butter Recombined Butter And Whey Butter,44.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4059000,4059000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4063000.0,Processed Cheese Not Grated Or Powdered,740.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4063000,4063000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,4079000.0,Birds Eggs In Shell Preserved Or Cooked,520543.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,4079000,4079000,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,5079020.0,Orn Antlers Hooves Nails Claws And Beaks Waste And Powder,25240.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,5079020,5079020,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,5080010.0,Coral Unworked Or Simply Prepared But Not Otherwise Worked,1371.0,1,"LIVE ANIMALS, ANIMAL PRODUCTS",Food & Beverages,5080010,5080010,"LIVE ANIMALS, ANIMAL PRODUCTS"
1998,Export,6021090.0,Unrooted Cuttings Slips Of Live Plants Other Than Of Grapevines Grapeslips,59745.0,2,VEGETABLE PRODUCTS,Food & Beverages,6021090,6021090,VEGETABLE PRODUCTS
1998,Export,6031100.0,Fresh Cut Roses And Buds Of A Kind Suitable For Bouquets Or For Ornamental Purposes,12265.0,2,VEGETABLE PRODUCTS,Food & Beverages,6031100,6031100,VEGETABLE PRODUCTS
1998,Export,7019000.0,Fresh Or Chilled Potatoes Excl Seed,87569.0,2,VEGETABLE PRODUCTS,Food & Beverages,7019000,7019000,VEGETABLE PRODUCTS
1998,Export,7020000.0,Tomatoes fresh or chilled,213336.0,2,VEGETABLE PRODUCTS,Food & Beverages,7020000,7020000,VEGETABLE PRODUCTS
1998,Export,7031011.0,Onions For Food Green Or Dry Rind Fresh Or Chilled,2985.0,2,VEGETABLE PRODUCTS,Food & Beverages,7031011,7031011,VEGETABLE PRODUCTS
1998,Export,7032000.0,Garlic Fresh Or Chilled,4570.0,2,VEGETABLE PRODUCTS,Food & Beverages,7032000,7032000,VEGETABLE PRODUCTS
1998,Export,7039000.0,Leeks And Other Alliaceous Vegetables Fresh Or Chilled Excl Onions Shallots And Garlic,50.0,2,VEGETABLE PRODUCTS,Food & Beverages,7039000,7039000,VEGETABLE PRODUCTS
1998,Export,7041000.0,Fresh Or Chilled Cauliflowers And Headed Broccoli,11615.0,2,VEGETABLE PRODUCTS,Food & Beverages,7041000,7041000,VEGETABLE PRODUCTS
1998,Export,7049000.0,Fresh Or Chilled Cabbages Kohlrabi Kale And Similar Edible Brassicas Excl Cauliflowers Headed Broccoli And Brussels Sprouts,105952.0,2,VEGETABLE PRODUCTS,Food & Beverages,7049000,7049000,VEGETABLE PRODUCTS
1998,Export,7051100.0,Fresh Or Chilled Cabbage Lettuce,3536.0,2,VEGETABLE PRODUCTS,Food & Beverages,7051100,7051100,VEGETABLE PRODUCTS
1998,Export,7061000.0,Fresh Or Chilled Carrots And Turnips,9530.0,2,VEGETABLE PRODUCTS,Food & Beverages,7061000,7061000,VEGETABLE PRODUCTS
1998,Export,7069000.0,Fresh Or Chilled Salad Beetroot Salsify Celeriac Radishes And Similar Edible Roots Excl Carrots And Turnips,50.0,2,VEGETABLE PRODUCTS,Food & Beverages,7069000,7069000,VEGETABLE PRODUCTS
1998,Export,7070000.0,Cucumbers and gherkins fresh or chilled,504252.0,2,VEGETABLE PRODUCTS,Food & Beverages,7070000,7070000,VEGETABLE PRODUCTS
1998,Export,7081000.0,Fresh Or Chilled Peas Pisum Sativum Shelled Or Unshelled,100.0,2,VEGETABLE PRODUCTS,Food & Beverages,7081000,7081000,VEGETABLE PRODUCTS
1998,Export,7082000.0,Fresh Or Chilled Beans Vigna Spp Phaseolus Spp Shelled Or Unshelled,1019403.0,2,VEGETABLE PRODUCTS,Food & Beverages,7082000,7082000,VEGETABLE PRODUCTS
1998,Export,7092000.0,Fresh Or Chilled Asparagus,4580.0,2,VEGETABLE PRODUCTS,Food & Beverages,7092000,7092000,VEGETABLE PRODUCTS
1998,Export,7093000.0,Fresh Or Chilled Aubergines Eggplants,45867.0,2,VEGETABLE PRODUCTS,Food & Beverages,7093000,7093000,VEGETABLE PRODUCTS
1998,Export,7094000.0,Fresh Or Chilled Celery Excl Celeriac,1939.0,2,VEGETABLE PRODUCTS,Food & Beverages,7094000,7094000,VEGETABLE PRODUCTS
1998,Export,7095100.0,Fresh Or Chilled Mushrooms Of The Genus Agaricus,94251.0,2,VEGETABLE PRODUCTS,Food & Beverages,7095100,7095100,VEGETABLE PRODUCTS
1998,Export,7096000.0,Fresh Or Chilled Fruits Of The Genus Capsicum Or Pimenta,205898.0,2,VEGETABLE PRODUCTS,Food & Beverages,7096000,7096000,VEGETABLE PRODUCTS
1998,Export,7099300.0,Fresh Or Chilled Pumpkins Squash And Gourds Cucurbita Spp,33373.0,2,VEGETABLE PRODUCTS,Food & Beverages,7099300,7099300,VEGETABLE PRODUCTS
1998,Export,7099910.0,Fresh Or Chilled Marrow,15311.0,2,VEGETABLE PRODUCTS,Food & Beverages,7099910,7099910,VEGETABLE PRODUCTS
1998,Export,7099990.0,Other Fresh Or Chilled Spinach New Zealand spinach and orache spinach garden spinach,354301.0,2,VEGETABLE PRODUCTS,Food & Beverages,7099990,7099990,VEGETABLE PRODUCTS
1998,Export,7102200.0,Shelled Or Unshelled Beans Vigna Spp Phaseolus Spp Uncooked Or Cooked By Steaming Or By Boiling In Water Frozen,7449.0,2,VEGETABLE PRODUCTS,Food & Beverages,7102200,7102200,VEGETABLE PRODUCTS
1998,Export,7129000.0,Dried Vegetables And Mixtures Of Vegetables Whole Cut Sliced Broken Or In Powder But Not Further Prepared Excl Onions Mushrooms And Truffles Not Mixed,29093.0,2,VEGETABLE PRODUCTS,Food & Beverages,7129000,7129000,VEGETABLE PRODUCTS
1998,Export,7132000.0,Dried Shelled Chickpeas Garbanzos Whether Or Not Skinned Or Split,1340.0,2,VEGETABLE PRODUCTS,Food & Beverages,7132000,7132000,VEGETABLE PRODUCTS
1998,Export,7133900.0,Dried Shelled Beans Vigna And Phaseolus Whether Or Not Skinned Or Split Excl Beans Of Species Vigna Mungo L Hepper Or Vigna Radiata L Wilczek Small Red Adzuki Beans Kidney Beans Bambara Beans And Cow Peas,20.0,2,VEGETABLE PRODUCTS,Food & Beverages,7133900,7133900,VEGETABLE PRODUCTS
1998,Export,7134000.0,Dried Shelled Lentils Whether Or Not Skinned Or Split,500.0,2,VEGETABLE PRODUCTS,Food & Beverages,7134000,7134000,VEGETABLE PRODUCTS
1998,Export,7142000.0,Sweet Potatoes Fresh Chilled Frozen Or Dried Whether Or Not Sliced Or In The Form Of Pellets,2450.0,2,VEGETABLE PRODUCTS,Food & Beverages,7142000,7142000,VEGETABLE PRODUCTS
1998,Export,8011900.0,Fresh Coconuts Whether Or Not Shelled Or Peeled Excl In The Inner Shell Endocarp,148537.0,2,VEGETABLE PRODUCTS,Food & Beverages,8011900,8011900,VEGETABLE PRODUCTS
1998,Export,8031000.0,Fresh Or Dried Plantains,92003.0,2,VEGETABLE PRODUCTS,Food & Beverages,8031000,8031000,VEGETABLE PRODUCTS
1998,Export,8041010.0,Fresh Dates,73964.0,2,VEGETABLE PRODUCTS,Food & Beverages,8041010,8041010,VEGETABLE PRODUCTS
1998,Export,8041021.0,Pressed Dried Dates,2122036.0,2,VEGETABLE PRODUCTS,Food & Beverages,8041021,8041021,VEGETABLE PRODUCTS
1998,Export,8043000.0,Fresh Or Dried Pineapples,39612.0,2,VEGETABLE PRODUCTS,Food & Beverages,8043000,8043000,VEGETABLE PRODUCTS
1998,Export,8045020.0,Mangoes Fresh Or Dried,3382.0,2,VEGETABLE PRODUCTS,Food & Beverages,8045020,8045020,VEGETABLE PRODUCTS
1998,Export,8051000.0,Fresh Or Dried Oranges,5600.0,2,VEGETABLE PRODUCTS,Food & Beverages,8051000,8051000,VEGETABLE PRODUCTS
1998,Export,8055010.0,Lemons Citrus Limon Citrus Limonum Limes Citrus Aurantifolia Citrus Latifolia Fresh,21956.0,2,VEGETABLE PRODUCTS,Food & Beverages,8055010,8055010,VEGETABLE PRODUCTS
1998,Export,8055020.0,Lemons Citrus Limon Citrus Limonum Limes Citrus Aurantifolia Citrus Latifolia Dried,216866.0,2,VEGETABLE PRODUCTS,Food & Beverages,8055020,8055020,VEGETABLE PRODUCTS
1998,Export,8059000.0,Fresh Or Dried Citrus Fruit Excl Oranges Lemons Citrus Limon Citrus Limonum Limes Citrus Aurantifolia Citrus Latifolia Grapefruit Mandarins Incl Tangerines And Satsumas Clementines Wilkings And Similar Citrus Hybrids,500.0,2,VEGETABLE PRODUCTS,Food & Beverages,8059000,8059000,VEGETABLE PRODUCTS
1998,Export,8061000.0,Fresh Grapes,1700.0,2,VEGETABLE PRODUCTS,Food & Beverages,8061000,8061000,VEGETABLE PRODUCTS
1998,Export,8071100.0,Fresh Watermelons,114978.0,2,VEGETABLE PRODUCTS,Food & Beverages,8071100,8071100,VEGETABLE PRODUCTS
1998,Export,8071910.0,Melon Muskmelon Fresh,210097.0,2,VEGETABLE PRODUCTS,Food & Beverages,8071910,8071910,VEGETABLE PRODUCTS
1998,Export,8072000.0,Fresh Pawpaws Papayas,7510.0,2,VEGETABLE PRODUCTS,Food & Beverages,8072000,8072000,VEGETABLE PRODUCTS
1998,Export,8081000.0,Fresh Apples,375.0,2,VEGETABLE PRODUCTS,Food & Beverages,8081000,8081000,VEGETABLE PRODUCTS
1998,Export,8093000.0,Fresh Peaches Incl Nectarines,500.0,2,VEGETABLE PRODUCTS,Food & Beverages,8093000,8093000,VEGETABLE PRODUCTS
1998,Export,8109010.0,Pomegranates Fresh,8367.0,2,VEGETABLE PRODUCTS,Food & Beverages,8109010,8109010,VEGETABLE PRODUCTS
1998,Export,9011100.0,Coffee Excl Roasted And Decaffeinated,1350.0,2,VEGETABLE PRODUCTS,Food & Beverages,9011100,9011100,VEGETABLE PRODUCTS
1998,Export,9024000.0,Black Fermented Tea And Partly Fermented Tea Whether Or Not Flavoured In Immediate Packings Of 3 Kg,330240.0,2,VEGETABLE PRODUCTS,Food & Beverages,9024000,9024000,VEGETABLE PRODUCTS
1998,Export,9096200.0,Juniper Berries And Seeds Of Anise Badian Caraway Or Fennel Crushed Or Ground,6314.0,2,VEGETABLE PRODUCTS,Food & Beverages,9096200,9096200,VEGETABLE PRODUCTS
1998,Export,9102000.0,Saffron,8650.0,2,VEGETABLE PRODUCTS,Food & Beverages,9102000,9102000,VEGETABLE PRODUCTS
1998,Export,10019100.0,Seed Of Wheat And Meslin For Sowing Excl Durum,2611614.0,2,VEGETABLE PRODUCTS,Food & Beverages,10019100,10019100,VEGETABLE PRODUCTS
1998,Export,10031000.0,Barley Seed For Sowing,21191.0,2,VEGETABLE PRODUCTS,Food & Beverages,10031000,10031000,VEGETABLE PRODUCTS
1998,Export,10041000.0,Oats Seed For Sowing,1020.0,2,VEGETABLE PRODUCTS,Food & Beverages,10041000,10041000,VEGETABLE PRODUCTS
1998,Export,10059010.0,Golden Corn Excluding Seed,225.0,2,VEGETABLE PRODUCTS,Food & Beverages,10059010,10059010,VEGETABLE PRODUCTS
1998,Export,10063000.0,SemiMilled Or Wholly Milled Rice Whether Or Not Polished Or Glazed,351247.0,2,VEGETABLE PRODUCTS,Food & Beverages,10063000,10063000,VEGETABLE PRODUCTS
1998,Export,11010010.0,Wheat Flour,7118588.0,2,VEGETABLE PRODUCTS,Food & Beverages,11010010,11010010,VEGETABLE PRODUCTS
1998,Export,11031120.0,Meal Of Wheat,12384.0,2,VEGETABLE PRODUCTS,Food & Beverages,11031120,11031120,VEGETABLE PRODUCTS
1998,Export,11052000.0,Flakes Granules And Pellets Of Potatoes,1924720.0,2,VEGETABLE PRODUCTS,Food & Beverages,11052000,11052000,VEGETABLE PRODUCTS
1998,Export,11081200.0,Maize Starch,2035.0,2,VEGETABLE PRODUCTS,Food & Beverages,11081200,11081200,VEGETABLE PRODUCTS
1998,Export,12092990.0,Other Seeds Of Forage Plants Used For Sowing NES,100.0,2,VEGETABLE PRODUCTS,Food & Beverages,12092990,12092990,VEGETABLE PRODUCTS
1998,Export,12129300.0,Sugar Cane Fresh Chilled Frozen Or Dried Whether Or Not Ground,1700.0,2,VEGETABLE PRODUCTS,Food & Beverages,12129300,12129300,VEGETABLE PRODUCTS
1998,Export,12149090.0,Swedes Mangolds Fodder Roots Hay Clover Sainfoin Forage Kale Similar Forage Products Whether Or Not In The Form Of Pellets Excluding Lucerne Alfalfa Lupine Vetch Vetchling Vetch,140409.0,2,VEGETABLE PRODUCTS,Food & Beverages,12149090,12149090,VEGETABLE PRODUCTS
1998,Export,13019070.0,Frankincense,136.0,2,VEGETABLE PRODUCTS,Food & Beverages,13019070,13019070,VEGETABLE PRODUCTS
1998,Export,14019090.0,Vegetable Materials Of A Kind Used Primarily For Plaiting For Example Rushes Raffia Cleaned Bleached Or Dyed Cereal Straw Lime Bark Other Than Bamboos Rattans Osier Reeds,140595.0,2,VEGETABLE PRODUCTS,Food & Beverages,14019090,14019090,VEGETABLE PRODUCTS
1998,Export,15029000.0,Fats Of Bovine Animals Sheep Or Goats Excl Tallow Oleostearin And OleoOil,26730.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15029000,15029000,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15042000.0,Fats And Oils Of Fish And Their Fractions Whether Or Not Refined Excl Liver Oils And Chemically Modified,8790.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15042000,15042000,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15119000.0,Palm Oil And Its Fractions Whether Or Not Refined Excl Chemically Modified And Crude,54938.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15119000,15119000,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15121100.0,Crude SunflowerSeed Or Safflower Oil,313566.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15121100,15121100,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15121900.0,SunflowerSeed Or Safflower Oil And Their Fractions Whether Or Not Refined But Not Chemically Modified Excl Crude,25300.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15121900,15121900,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15151900.0,Linseed Oil And Fractions Thereof Whether Or Not Refined But Not Chemically Modified Excl Crude,9270.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15151900,15151900,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15152100.0,Crude Maize Oil,929525.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15152100,15152100,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15152900.0,Maize Oil And Fractions Thereof Whether Or Not Refined But Not Chemically Modified Excl Crude,7384291.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15152900,15152900,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15159000.0,Fixed Vegetable Fats And Oils And Their Fractions Whether Or Not Refined But Not Chemically Modified Excl SoyaBean Groundnut Olive Palm SunflowerSeed Safflower CottonSeed Coconut Palm Kernel Babassu Rape Colza And Mustard Linseed Maize,6081.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15159000,15159000,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15162000.0,Vegetable Fats And Oils And Their Fractions Partly Or Wholly Hydrogenated InterEsterified ReEsterified Or Elaidinised Whether Or Not Refined But Not Further Prepared,37809.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15162000,15162000,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15171090.0,Margarine Excluding Liquid Margarine Other Than Of Animals Or Vegetable Origin,219995.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15171090,15171090,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,15180011.0,fats and oils and their fractions boiled oxidised dehydrated sulphurised blown polymerised by heat in vacuum or in inert gas or otherwise chemically modified Of animal origin Of pig,7009.0,3,ANIMAL OR VEGETABLE FATS AND OILS,Industrial Supplies,15180011,15180011,ANIMAL OR VEGETABLE FATS AND OILS
1998,Export,16030020.0,Extracts Juices Of Fish Crustaceans Molluscs Or Other Aquatic Invertebrates Excluding Of Meat,23657.0,4,PREPARED FOODSTUFFS,Consumer Goods,16030020,16030020,PREPARED FOODSTUFFS
1998,Export,16041900.0,Prepared Or Preserved Fish Whole Or In Pieces Excl Minced Merely Smoked And Salmon Herrings Sardines Sardinella Brisling Or Sprats Tunas Skipjack Bonito Sarda Spp Mackerel Anchovies And Eels,92638.0,4,PREPARED FOODSTUFFS,Consumer Goods,16041900,16041900,PREPARED FOODSTUFFS
1998,Export,17019911.0,Refined Crystal Sugar Not Flavoured Nor Coloured In Solid Form,362.0,4,PREPARED FOODSTUFFS,Consumer Goods,17019911,17019911,PREPARED FOODSTUFFS
1998,Export,17031000.0,Cane Molasses Resulting From The Extraction Or Refining Of Sugar,21894.0,4,PREPARED FOODSTUFFS,Consumer Goods,17031000,17031000,PREPARED FOODSTUFFS
1998,Export,17049090.0,Sugar Confectionery Not Containing Cocoa NES,336507.0,4,PREPARED FOODSTUFFS,Consumer Goods,17049090,17049090,PREPARED FOODSTUFFS
1998,Export,18063110.0,Chocolate Other Food Preparations Containing Cocoa Alcohol In Blocks Slabs Or Bars Filled Weighing Not More Than 2 Kg,202143.0,4,PREPARED FOODSTUFFS,Consumer Goods,18063110,18063110,PREPARED FOODSTUFFS
1998,Export,19019030.0,Powders For Making Ice Cream,2100.0,4,PREPARED FOODSTUFFS,Consumer Goods,19019030,19019030,PREPARED FOODSTUFFS
1998,Export,19021910.0,Macaroni Noodles The Like Such As Spaghetti Cannelloni Uncooked Not Containing Eggs Not Stuffed Or Otherwise Prepared In Shape Of Shells Stars Letters The Like,29681.0,4,PREPARED FOODSTUFFS,Consumer Goods,19021910,19021910,PREPARED FOODSTUFFS
1998,Export,19059099.0,Bread Excluding Crispbread Gingerbread The Like Other Bakers Wares Whether Or Not Containing Cocoa Rice Paper Similar Products Excluding Waffles Wafers Rusks Toasted Bread Similar Toasted Products NES,3866564.0,4,PREPARED FOODSTUFFS,Consumer Goods,19059099,19059099,PREPARED FOODSTUFFS
1998,Export,20019020.0,Fruit Nuts Prepared Or Preserved By Vinegar Or Acetic Acid,8928.0,4,PREPARED FOODSTUFFS,Consumer Goods,20019020,20019020,PREPARED FOODSTUFFS
1998,Export,20021000.0,Tomatoes Whole Or In Pieces Prepared Or Preserved Otherwise Than By Vinegar Or Acetic Acid,173739.0,4,PREPARED FOODSTUFFS,Consumer Goods,20021000,20021000,PREPARED FOODSTUFFS
1998,Export,20059919.0,Other Vegetables And Mixtures Of Vegetables Master With The Latest Materials And Designed For Direct Consumption Not Frozen,2985.0,4,PREPARED FOODSTUFFS,Consumer Goods,20059919,20059919,PREPARED FOODSTUFFS
1998,Export,20091110.0,Frozen Orange Juice Unfermented Whether Or Not Containing Added Sugar Or Other Sweetening Matter Excl Containing Spirit,9875.0,4,PREPARED FOODSTUFFS,Consumer Goods,20091110,20091110,PREPARED FOODSTUFFS
